household_id,household_type,wealth_level,wealth_multiplier,time,generation_kw,load_kw,generation_kwh,load_kwh,solar_used_kwh,battery_charge_kwh,battery_discharge_kwh,self_consumed_kwh,net_load_kwh,soc,cloud,inverter_failed,grid_import,grid_export,curtailed_kwh,unmet_load_kwh,strategy
3,family_house,high,1.2,509.0,4.0,0.84,4.0,0.84,0.84,3.16,0.0,0.84,-3.16,11.161220020249424,0.012109397816935964,False,0.0,0.0,0.0,0.0,LOAD_PRIORITY
3,family_house,high,1.2,510.0,4.0,0.84,4.0,0.84,0.84,2.465290560671434,0.0,0.84,-3.16,13.5,0.012109397816935964,False,0.0,0.694709439328566,0.0,0.0,LOAD_PRIORITY
3,family_house,high,1.2,511.0,4.0,0.84,4.0,0.84,0.84,0.0,0.0,0.84,-3.16,13.5,0.012109397816935964,False,0.0,3.16,0.0,0.0,LOAD_PRIORITY
3,family_house,high,1.2,512.0,4.0,0.84,4.0,0.84,0.84,0.0,0.0,0.84,-3.16,13.5,0.012109397816935964,False,0.0,3.16,0.0,0.0,LOAD_PRIORITY
3,family_house,high,1.2,513.0,3.841992791307586,0.84,3.841992791307586,0.84,0.84,0.0,0.0,0.84,-3.001992791307586,13.5,0.012109397816935964,False,0.0,3.001992791307586,0.0,0.0,LOAD_PRIORITY
3,family_house,high,1.2,514.0,2.7166991560034277,0.84,2.7166991560034277,0.84,0.84,0.0,0.0,0.84,-1.8766991560034278,13.5,0.012109397816935964,False,0.0,1.8766991560034278,0.0,0.0,LOAD_PRIORITY
3,family_house,high,1.2,515.0,1.406266962775263,0.84,1.406266962775263,0.84,0.84,0.0,0.0,0.84,-0.5662669627752631,13.5,0.012109397816935964,False,0.0,0.5662669627752631,0.0,0.0,LOAD_PRIORITY
3,family_house,high,1.2,516.0,6.653993851291823e-16,0.84,6.653993851291823e-16,0.84,6.653993851291823e-16,0.0,0.8399999999999993,0.84,0.8399999999999993,12.614562255152855,0.012109397816935964,False,0.0,0.0,0.0,0.0,LOAD_PRIORITY
3,family_house,high,1.2,517.0,0.0,0.84,0.0,0.84,0.0,0.0,0.84,0.84,0.84,11.72912451030571,0.012109397816935964,False,0.0,0.0,0.0,0.0,LOAD_PRIORITY
3,family_house,high,1.2,518.0,0.0,0.84,0.0,0.84,0.0,0.0,0.84,0.84,0.84,10.843686765458564,0.012109397816935964,False,0.0,0.0,0.0,0.0,LOAD_PRIORITY
3,family_house,high,1.2,519.0,0.0,0.84,0.0,0.84,0.0,0.0,0.84,0.84,0.84,9.958249020611419,0.012109397816935964,False,0.0,0.0,0.0,0.0,LOAD_PRIORITY
3,family_house,high,1.2,520.0,0.0,0.84,0.0,0.84,0.0,0.0,0.84,0.84,0.84,9.072811275764273,0.012109397816935964,False,0.0,0.0,0.0,0.0,LOAD_PRIORITY
3,family_house,high,1.2,521.0,0.0,0.84,0.0,0.84,0.0,0.0,0.84,0.84,0.84,8.187373530917128,0.012109397816935964,False,0.0,0.0,0.0,0.0,LOAD_PRIORITY
3,family_house,high,1.2,522.0,0.0,2.6687843598779852,0.0,2.6687843598779852,0.0,0.0,2.6687843598779852,2.6687843598779852,2.6687843598779852,5.374227810567488,0.012109397816935964,False,0.0,0.0,0.0,0.0,LOAD_PRIORITY
3,family_house,high,1.2,523.0,0.0,1.5571976985773666,0.0,1.5571976985773666,0.0,0.0,1.5571976985773666,1.5571976985773666,1.5571976985773666,3.7327973123418814,0.012109397816935964,False,0.0,0.0,0.0,0.0,LOAD_PRIORITY
3,family_house,high,1.2,524.0,0.0,3.484316981895433,0.0,3.484316981895433,0.0,0.0,3.484316981895433,3.484316981895433,3.484316981895433,0.06000472807746826,0.012109397816935964,False,0.0,0.0,0.0,0.0,LOAD_PRIORITY
3,family_house,high,1.2,525.0,0.0,2.2707441555038907,0.0,2.2707441555038907,0.0,0.0,0.05692548333115686,0.05692548333115686,2.2707441555038907,-6.938893903907228e-18,0.012109397816935964,False,2.2138186721727338,0.0,0.0,0.0,LOAD_PRIORITY
3,family_house,high,1.2,526.0,0.0,0.84,0.0,0.84,0.0,0.0,-6.582812753581314e-18,-6.582812753581314e-18,0.84,0.0,0.012109397816935964,False,0.84,0.0,0.0,0.0,LOAD_PRIORITY
3,family_house,high,1.2,527.0,0.0,0.84,0.0,0.84,0.0,0.0,0.0,0.0,0.84,0.0,0.012109397816935964,False,0.84,0.0,0.0,0.0,LOAD_PRIORITY
3,family_house,high,1.2,528.0,0.0,0.84,0.0,0.84,0.0,0.0,0.0,0.0,0.84,0.0,0.6056824477910677,False,0.84,0.0,0.0,0.0,LOAD_PRIORITY
3,family_house,high,1.2,529.0,0.5613129078143357,0.84,0.5613129078143357,0.84,0.5613129078143357,0.0,0.0,0.5613129078143357,0.27868709218566423,0.0,0.6056824477910677,False,0.27868709218566423,0.0,0.0,0.0,LOAD_PRIORITY
3,family_house,high,1.2,530.0,1.0843732685745635,0.84,1.0843732685745635,0.84,0.84,0.24437326857456354,0.0,0.84,-0.24437326857456354,0.2318328383867009,0.6056824477910677,False,0.0,0.0,0.0,0.0,LOAD_PRIORITY
3,family_house,high,1.2,531.0,1.533535383092991,0.84,1.533535383092991,0.84,0.84,0.693535383092991,0.0,0.84,-0.693535383092991,0.8897782729340861,0.6056824477910677,False,0.0,0.0,0.0,0.0,LOAD_PRIORITY
3,family_house,high,1.2,532.0,1.8781895955406762,0.84,1.8781895955406762,0.84,0.84,1.0381895955406764,0.0,0.84,-1.0381895955406764,1.8746914024333439,0.6056824477910677,False,0.0,0.0,0.0,0.0,LOAD_PRIORITY
3,family_house,high,1.2,533.0,2.0948482909073265,0.84,2.0948482909073265,0.84,0.84,1.2548482909073266,0.0,0.84,-1.2548482909073266,3.0651450176043573,0.6056824477910677,False,0.0,0.0,0.0,0.0,LOAD_PRIORITY
3,family_house,high,1.2,534.0,2.1687465371491275,0.84,2.1687465371491275,0.84,0.84,1.3287465371491276,0.0,0.84,-1.3287465371491276,4.325704664740191,0.6056824477910677,False,0.0,0.0,0.0,0.0,LOAD_PRIORITY
3,family_house,high,1.2,535.0,2.0948482909073265,0.84,2.0948482909073265,0.84,0.84,1.2548482909073266,0.0,0.84,-1.2548482909073266,5.516158279911204,0.6056824477910677,False,0.0,0.0,0.0,0.0,LOAD_PRIORITY
3,family_house,high,1.2,536.0,1.8781895955406764,0.84,1.8781895955406764,0.84,0.84,1.0381895955406764,0.0,0.84,-1.0381895955406764,6.5010714094104625,0.6056824477910677,False,0.0,0.0,0.0,0.0,LOAD_PRIORITY
3,family_house,high,1.2,537.0,1.533535383092991,0.84,1.533535383092991,0.84,0.84,0.693535383092991,0.0,0.84,-0.693535383092991,7.159016843957848,0.6056824477910677,False,0.0,0.0,0.0,0.0,LOAD_PRIORITY
3,family_house,high,1.2,538.0,1.0843732685745644,0.84,1.0843732685745644,0.84,0.84,0.24437326857456443,0.0,0.84,-0.24437326857456443,7.39084968234455,0.6056824477910677,False,0.0,0.0,0.0,0.0,LOAD_PRIORITY
3,family_house,high,1.2,539.0,0.5613129078143363,0.84,0.5613129078143363,0.84,0.5613129078143363,0.0,0.2786870921856637,0.84,0.2786870921856637,7.09708769374588,0.6056824477910677,False,0.0,0.0,0.0,0.0,LOAD_PRIORITY
3,family_house,high,1.2,540.0,2.6559485048815857e-16,0.84,2.6559485048815857e-16,0.84,2.6559485048815857e-16,0.0,0.8399999999999997,0.84,0.8399999999999997,6.211649948898734,0.6056824477910677,False,0.0,0.0,0.0,0.0,LOAD_PRIORITY
3,family_house,high,1.2,541.0,0.0,0.84,0.0,0.84,0.0,0.0,0.84,0.84,0.84,5.326212204051588,0.6056824477910677,False,0.0,0.0,0.0,0.0,LOAD_PRIORITY
3,family_house,high,1.2,542.0,0.0,0.84,0.0,0.84,0.0,0.0,0.84,0.84,0.84,4.440774459204442,0.6056824477910677,False,0.0,0.0,0.0,0.0,LOAD_PRIORITY
3,family_house,high,1.2,543.0,0.0,0.84,0.0,0.84,0.0,0.0,0.84,0.84,0.84,3.5553367143572956,0.6056824477910677,False,0.0,0.0,0.0,0.0,LOAD_PRIORITY
3,family_house,high,1.2,544.0,0.0,0.84,0.0,0.84,0.0,0.0,0.84,0.84,0.84,2.6698989695101494,0.6056824477910677,False,0.0,0.0,0.0,0.0,LOAD_PRIORITY
3,family_house,high,1.2,545.0,0.0,0.84,0.0,0.84,0.0,0.0,0.84,0.84,0.84,1.7844612246630032,0.6056824477910677,False,0.0,0.0,0.0,0.0,LOAD_PRIORITY
3,family_house,high,1.2,546.0,0.0,1.9792614249714044,0.0,1.9792614249714044,0.0,0.0,1.6928885598565566,1.6928885598565566,1.9792614249714044,0.0,0.6056824477910677,False,0.28637286511484783,0.0,0.0,0.0,LOAD_PRIORITY
3,family_house,high,1.2,547.0,0.0,1.8685623717972848,0.0,1.8685623717972848,0.0,0.0,0.0,0.0,1.8685623717972848,0.0,0.6056824477910677,False,1.8685623717972848,0.0,0.0,0.0,LOAD_PRIORITY
3,family_house,high,1.2,548.0,0.0,1.8111710576062139,0.0,1.8111710576062139,0.0,0.0,0.0,0.0,1.8111710576062139,0.0,0.6056824477910677,False,1.8111710576062139,0.0,0.0,0.0,LOAD_PRIORITY
3,family_house,high,1.2,549.0,0.0,1.381670395336453,0.0,1.381670395336453,0.0,0.0,0.0,0.0,1.381670395336453,0.0,0.6056824477910677,False,1.381670395336453,0.0,0.0,0.0,LOAD_PRIORITY
3,family_house,high,1.2,550.0,0.0,0.84,0.0,0.84,0.0,0.0,0.0,0.0,0.84,0.0,0.6056824477910677,False,0.84,0.0,0.0,0.0,LOAD_PRIORITY
3,family_house,high,1.2,551.0,0.0,0.84,0.0,0.84,0.0,0.0,0.0,0.0,0.84,0.0,0.6056824477910677,False,0.84,0.0,0.0,0.0,LOAD_PRIORITY
3,family_house,high,1.2,552.0,0.0,0.84,0.0,0.84,0.0,0.0,0.0,0.0,0.84,0.0,0.5707760424921287,False,0.84,0.0,0.0,0.0,LOAD_PRIORITY
3,family_house,high,1.2,553.0,0.6110023414952171,0.84,0.6110023414952171,0.84,0.6110023414952171,0.0,0.0,0.6110023414952171,0.22899765850478282,0.0,0.5707760424921287,False,0.22899765850478282,0.0,0.0,0.0,LOAD_PRIORITY
3,family_house,high,1.2,554.0,1.180365883146646,0.84,1.180365883146646,0.84,0.84,0.34036588314664595,0.0,0.84,-0.34036588314664595,0.32289942856743586,0.5707760424921287,False,0.0,0.0,0.0,0.0,LOAD_PRIORITY
3,family_house,high,1.2,555.0,1.669289440508483,0.84,1.669289440508483,0.84,0.84,0.8292894405084831,0.0,0.84,-0.8292894405084831,1.1096324700274889,0.5707760424921287,False,0.0,0.0,0.0,0.0,LOAD_PRIORITY
3,family_house,high,1.2,556.0,2.0444536811308995,0.84,2.0444536811308995,0.84,0.84,1.2044536811308997,0.0,0.84,-1.2044536811308997,2.252277560591833,0.5707760424921287,False,0.0,0.0,0.0,0.0,LOAD_PRIORITY
3,family_house,high,1.2,557.0,2.2802917820037,0.84,2.2802917820037,0.84,0.84,1.4402917820037002,0.0,0.84,-1.4402917820037002,3.618658318498155,0.5707760424921287,False,0.0,0.0,0.0,0.0,LOAD_PRIORITY
3,family_house,high,1.2,558.0,2.3607317662932923,0.84,2.3607317662932923,0.84,0.84,1.5207317662932924,0.0,0.84,-1.5207317662932924,5.0613511459954585,0.5707760424921287,False,0.0,0.0,0.0,0.0,LOAD_PRIORITY
3,family_house,high,1.2,559.0,2.2802917820037,0.84,2.2802917820037,0.84,0.84,1.4402917820037002,0.0,0.84,-1.4402917820037002,6.427731903901781,0.5707760424921287,False,0.0,0.0,0.0,0.0,LOAD_PRIORITY
3,family_house,high,1.2,560.0,2.0444536811309,0.84,2.0444536811309,0.84,0.84,1.2044536811309001,0.0,0.84,-1.2044536811309001,7.570376994466125,0.5707760424921287,False,0.0,0.0,0.0,0.0,LOAD_PRIORITY
3,family_house,high,1.2,561.0,1.669289440508483,0.84,1.669289440508483,0.84,0.84,0.8292894405084831,0.0,0.84,-0.8292894405084831,8.357110035926178,0.5707760424921287,False,0.0,0.0,0.0,0.0,LOAD_PRIORITY
3,family_house,high,1.2,562.0,1.180365883146647,0.84,1.180365883146647,0.84,0.84,0.34036588314664706,0.0,0.84,-0.34036588314664706,8.680009464493615,0.5707760424921287,False,0.0,0.0,0.0,0.0,LOAD_PRIORITY
3,family_house,high,1.2,563.0,0.6110023414952178,0.84,0.6110023414952178,0.84,0.6110023414952178,0.0,0.22899765850478215,0.84,0.22899765850478215,8.438624737920103,0.5707760424921287,False,0.0,0.0,0.0,0.0,LOAD_PRIORITY
3,family_house,high,1.2,564.0,2.8910626012365583e-16,0.84,2.8910626012365583e-16,0.84,2.8910626012365583e-16,0.0,0.8399999999999996,0.84,0.8399999999999996,7.5531869930729565,0.5707760424921287,False,0.0,0.0,0.0,0.0,LOAD_PRIORITY
3,family_house,high,1.2,565.0,0.0,0.84,0.0,0.84,0.0,0.0,0.84,0.84,0.84,6.66774924822581,0.5707760424921287,False,0.0,0.0,0.0,0.0,LOAD_PRIORITY
3,family_house,high,1.2,566.0,0.0,0.84,0.0,0.84,0.0,0.0,0.84,0.84,0.84,5.782311503378664,0.5707760424921287,False,0.0,0.0,0.0,0.0,LOAD_PRIORITY
3,family_house,high,1.2,567.0,0.0,0.84,0.0,0.84,0.0,0.0,0.84,0.84,0.84,4.896873758531518,0.5707760424921287,False,0.0,0.0,0.0,0.0,LOAD_PRIORITY
3,family_house,high,1.2,568.0,0.0,0.84,0.0,0.84,0.0,0.0,0.84,0.84,0.84,4.011436013684372,0.5707760424921287,False,0.0,0.0,0.0,0.0,LOAD_PRIORITY
3,family_house,high,1.2,569.0,0.0,0.84,0.0,0.84,0.0,0.0,0.84,0.84,0.84,3.1259982688372254,0.5707760424921287,False,0.0,0.0,0.0,0.0,LOAD_PRIORITY
3,family_house,high,1.2,570.0,0.0,1.3364923613286588,0.0,1.3364923613286588,0.0,0.0,1.3364923613286588,1.3364923613286588,1.3364923613286588,1.717211623098791,0.5707760424921287,False,0.0,0.0,0.0,0.0,LOAD_PRIORITY
3,family_house,high,1.2,571.0,0.0,3.00346115752952,0.0,3.00346115752952,0.0,0.0,1.629089986052037,1.629089986052037,3.00346115752952,0.0,0.5707760424921287,False,1.374371171477483,0.0,0.0,0.0,LOAD_PRIORITY
3,family_house,high,1.2,572.0,0.0,1.5835596388731892,0.0,1.5835596388731892,0.0,0.0,0.0,0.0,1.5835596388731892,0.0,0.5707760424921287,False,1.5835596388731892,0.0,0.0,0.0,LOAD_PRIORITY
3,family_house,high,1.2,573.0,0.0,0.9273920583962201,0.0,0.9273920583962201,0.0,0.0,0.0,0.0,0.9273920583962201,0.0,0.5707760424921287,False,0.9273920583962201,0.0,0.0,0.0,LOAD_PRIORITY
3,family_house,high,1.2,574.0,0.0,0.84,0.0,0.84,0.0,0.0,0.0,0.0,0.84,0.0,0.5707760424921287,False,0.84,0.0,0.0,0.0,LOAD_PRIORITY
3,family_house,high,1.2,575.0,0.0,0.84,0.0,0.84,0.0,0.0,0.0,0.0,0.84,0.0,0.5707760424921287,False,0.84,0.0,0.0,0.0,LOAD_PRIORITY
3,family_house,high,1.2,576.0,0.0,0.84,0.0,0.84,0.0,0.0,0.0,0.0,0.84,0.0,0.07085310317234154,False,0.84,0.0,0.0,0.0,LOAD_PRIORITY
3,family_house,high,1.2,577.0,1.322645019282977,0.84,1.322645019282977,0.84,0.84,0.4826450192829771,0.0,0.84,-0.4826450192829771,0.4578772686810285,0.07085310317234154,False,0.0,0.0,0.0,0.0,LOAD_PRIORITY
3,family_house,high,1.2,578.0,2.5551539662760603,0.84,2.5551539662760603,0.84,0.84,1.7151539662760604,0.0,0.84,-1.7151539662760604,2.0850151900722214,0.07085310317234154,False,0.0,0.0,0.0,0.0,LOAD_PRIORITY
3,family_house,high,1.2,579.0,3.6135333930590114,0.84,3.6135333930590114,0.84,0.84,2.7735333930590116,0.0,0.84,-2.7735333930590116,4.7162199966526765,0.07085310317234154,False,0.0,0.0,0.0,0.0,LOAD_PRIORITY
3,family_house,high,1.2,580.0,4.0,0.84,4.0,0.84,0.84,3.16,0.0,0.84,-3.16,7.7140592184923005,0.07085310317234154,False,0.0,0.0,0.0,0.0,LOAD_PRIORITY
3,family_house,high,1.2,581.0,4.0,0.84,4.0,0.84,0.84,3.16,0.0,0.84,-3.16,10.711898440331924,0.07085310317234154,False,0.0,0.0,0.0,0.0,LOAD_PRIORITY
3,family_house,high,1.2,582.0,4.0,0.84,4.0,0.84,0.84,2.938917092139658,0.0,0.84,-3.16,13.5,0.07085310317234154,False,0.0,0.22108290786034202,0.0,0.0,LOAD_PRIORITY
3,family_house,high,1.2,583.0,4.0,0.84,4.0,0.84,0.84,0.0,0.0,0.84,-3.16,13.5,0.07085310317234154,False,0.0,3.16,0.0,0.0,LOAD_PRIORITY
3,family_house,high,1.2,584.0,4.0,0.84,4.0,0.84,0.84,0.0,0.0,0.84,-3.16,13.5,0.07085310317234154,False,0.0,3.16,0.0,0.0,LOAD_PRIORITY
3,family_house,high,1.2,585.0,3.6135333930590114,0.84,3.6135333930590114,0.84,0.84,0.0,0.0,0.84,-2.7735333930590116,13.5,0.07085310317234154,False,0.0,2.7735333930590116,0.0,0.0,LOAD_PRIORITY
3,family_house,high,1.2,586.0,2.5551539662760625,0.84,2.5551539662760625,0.84,0.84,0.0,0.0,0.84,-1.7151539662760626,13.5,0.07085310317234154,False,0.0,1.7151539662760626,0.0,0.0,LOAD_PRIORITY
3,family_house,high,1.2,587.0,1.3226450192829786,0.84,1.3226450192829786,0.84,0.84,0.0,0.0,0.84,-0.48264501928297865,13.5,0.07085310317234154,False,0.0,0.48264501928297865,0.0,0.0,LOAD_PRIORITY
3,family_house,high,1.2,588.0,6.258322252257285e-16,0.84,6.258322252257285e-16,0.84,6.258322252257285e-16,0.0,0.8399999999999993,0.84,0.8399999999999993,12.614562255152855,0.07085310317234154,False,0.0,0.0,0.0,0.0,LOAD_PRIORITY
3,family_house,high,1.2,589.0,0.0,0.84,0.0,0.84,0.0,0.0,0.84,0.84,0.84,11.72912451030571,0.07085310317234154,False,0.0,0.0,0.0,0.0,LOAD_PRIORITY
3,family_house,high,1.2,590.0,0.0,0.84,0.0,0.84,0.0,0.0,0.84,0.84,0.84,10.843686765458564,0.07085310317234154,False,0.0,0.0,0.0,0.0,LOAD_PRIORITY
3,family_house,high,1.2,591.0,0.0,0.84,0.0,0.84,0.0,0.0,0.84,0.84,0.84,9.958249020611419,0.07085310317234154,False,0.0,0.0,0.0,0.0,LOAD_PRIORITY
3,family_house,high,1.2,592.0,0.0,0.84,0.0,0.84,0.0,0.0,0.84,0.84,0.84,9.072811275764273,0.07085310317234154,False,0.0,0.0,0.0,0.0,LOAD_PRIORITY
3,family_house,high,1.2,593.0,0.0,0.84,0.0,0.84,0.0,0.0,0.84,0.84,0.84,8.187373530917128,0.07085310317234154,False,0.0,0.0,0.0,0.0,LOAD_PRIORITY
3,family_house,high,1.2,594.0,0.0,1.6782048618966938,0.0,1.6782048618966938,0.0,0.0,1.6782048618966938,1.6782048618966938,1.6782048618966938,6.4183902829298365,0.07085310317234154,False,0.0,0.0,0.0,0.0,LOAD_PRIORITY
3,family_house,high,1.2,595.0,0.0,2.4490448661841953,0.0,2.4490448661841953,0.0,0.0,2.4490448661841953,2.4490448661841953,2.4490448661841953,3.8368703265683903,0.07085310317234154,False,0.0,0.0,0.0,0.0,LOAD_PRIORITY
3,family_house,high,1.2,596.0,0.0,0.91159691641681,0.0,0.91159691641681,0.0,0.0,0.91159691641681,0.91159691641681,0.91159691641681,2.875962805280637,0.07085310317234154,False,0.0,0.0,0.0,0.0,LOAD_PRIORITY
3,family_house,high,1.2,597.0,0.0,1.817335447362412,0.0,1.817335447362412,0.0,0.0,1.817335447362412,1.817335447362412,1.817335447362412,0.9603230432052161,0.07085310317234154,False,0.0,0.0,0.0,0.0,LOAD_PRIORITY
3,family_house,high,1.2,598.0,0.0,0.84,0.0,0.84,0.0,0.0,0.84,0.84,0.84,0.0748852983580699,0.07085310317234154,False,0.0,0.0,0.0,0.0,LOAD_PRIORITY
3,family_house,high,1.2,599.0,0.0,0.84,0.0,0.84,0.0,0.0,0.07104243182183047,0.07104243182183047,0.84,0.0,0.07085310317234154,False,0.7689575681781695,0.0,0.0,0.0,LOAD_PRIORITY
3,family_house,high,1.2,600.0,0.0,0.84,0.0,0.84,0.0,0.0,0.0,0.0,0.84,0.0,0.6185823116498553,False,0.84,0.0,0.0,0.0,LOAD_PRIORITY
3,family_house,high,1.2,601.0,0.542949890361974,0.84,0.542949890361974,0.84,0.542949890361974,0.0,0.0,0.542949890361974,0.2970501096380259,0.0,0.6185823116498553,False,0.2970501096380259,0.0,0.0,0.0,LOAD_PRIORITY
3,family_house,high,1.2,602.0,1.0488986429628977,0.84,1.0488986429628977,0.84,0.84,0.20889864296289773,0.0,0.84,-0.20889864296289773,0.19817865356431857,0.6185823116498553,False,0.0,0.0,0.0,0.0,LOAD_PRIORITY
3,family_house,high,1.2,603.0,1.483366686432865,0.84,1.483366686432865,0.84,0.84,0.643366686432865,0.0,0.84,-0.643366686432865,0.8085298835052797,0.6185823116498553,False,0.0,0.0,0.0,0.0,LOAD_PRIORITY
3,family_house,high,1.2,604.0,1.8167457416017867,0.84,1.8167457416017867,0.84,0.84,0.9767457416017867,0.0,0.84,-0.9767457416017867,1.7351522550048575,0.6185823116498553,False,0.0,0.0,0.0,0.0,LOAD_PRIORITY
3,family_house,high,1.2,605.0,2.026316576794839,0.84,2.026316576794839,0.84,0.84,1.1863165767948392,0.0,0.84,-1.1863165767948392,2.860590977610581,0.6185823116498553,False,0.0,0.0,0.0,0.0,LOAD_PRIORITY
3,family_house,high,1.2,606.0,2.097797285925796,0.84,2.097797285925796,0.84,0.84,1.257797285925796,0.0,0.84,-1.257797285925796,4.05384225510165,0.6185823116498553,False,0.0,0.0,0.0,0.0,LOAD_PRIORITY
3,family_house,high,1.2,607.0,2.026316576794839,0.84,2.026316576794839,0.84,0.84,1.1863165767948392,0.0,0.84,-1.1863165767948392,5.179280977707374,0.6185823116498553,False,0.0,0.0,0.0,0.0,LOAD_PRIORITY
3,family_house,high,1.2,608.0,1.816745741601787,0.84,1.816745741601787,0.84,0.84,0.976745741601787,0.0,0.84,-0.976745741601787,6.105903349206952,0.6185823116498553,False,0.0,0.0,0.0,0.0,LOAD_PRIORITY
3,family_house,high,1.2,609.0,1.483366686432865,0.84,1.483366686432865,0.84,0.84,0.643366686432865,0.0,0.84,-0.643366686432865,6.716254579147913,0.6185823116498553,False,0.0,0.0,0.0,0.0,LOAD_PRIORITY
3,family_house,high,1.2,610.0,1.0488986429628986,0.84,1.0488986429628986,0.84,0.84,0.20889864296289862,0.0,0.84,-0.20889864296289862,6.914433232712232,0.6185823116498553,False,0.0,0.0,0.0,0.0,LOAD_PRIORITY
3,family_house,high,1.2,611.0,0.5429498903619747,0.84,0.5429498903619747,0.84,0.5429498903619747,0.0,0.29705010963802525,0.84,0.29705010963802525,6.601314924159268,0.6185823116498553,False,0.0,0.0,0.0,0.0,LOAD_PRIORITY
3,family_house,high,1.2,612.0,2.5690607314690305e-16,0.84,2.5690607314690305e-16,0.84,2.5690607314690305e-16,0.0,0.8399999999999997,0.84,0.8399999999999997,5.7158771793121215,0.6185823116498553,False,0.0,0.0,0.0,0.0,LOAD_PRIORITY
3,family_house,high,1.2,613.0,0.0,0.84,0.0,0.84,0.0,0.0,0.84,0.84,0.84,4.830439434464975,0.6185823116498553,False,0.0,0.0,0.0,0.0,LOAD_PRIORITY
3,family_house,high,1.2,614.0,0.0,0.84,0.0,0.84,0.0,0.0,0.84,0.84,0.84,3.945001689617829,0.6185823116498553,False,0.0,0.0,0.0,0.0,LOAD_PRIORITY
3,family_house,high,1.2,615.0,0.0,0.84,0.0,0.84,0.0,0.0,0.84,0.84,0.84,3.059563944770683,0.6185823116498553,False,0.0,0.0,0.0,0.0,LOAD_PRIORITY
3,family_house,high,1.2,616.0,0.0,0.84,0.0,0.84,0.0,0.0,0.84,0.84,0.84,2.1741261999235366,0.6185823116498553,False,0.0,0.0,0.0,0.0,LOAD_PRIORITY
3,family_house,high,1.2,617.0,0.0,0.84,0.0,0.84,0.0,0.0,0.84,0.84,0.84,1.2886884550763904,0.6185823116498553,False,0.0,0.0,0.0,0.0,LOAD_PRIORITY
3,family_house,high,1.2,618.0,0.0,1.54693960769614,0.0,1.54693960769614,0.0,0.0,1.2225572137214915,1.2225572137214915,1.54693960769614,-2.220446049250313e-16,0.6185823116498553,False,0.3243823939746484,0.0,0.0,0.0,LOAD_PRIORITY
3,family_house,high,1.2,619.0,0.0,2.388613977178186,0.0,2.388613977178186,0.0,0.0,-2.1065000811460205e-16,-2.1065000811460205e-16,2.388613977178186,0.0,0.6185823116498553,False,2.388613977178186,0.0,0.0,0.0,LOAD_PRIORITY
3,family_house,high,1.2,620.0,0.0,2.971171126123372,0.0,2.971171126123372,0.0,0.0,0.0,0.0,2.971171126123372,0.0,0.6185823116498553,False,2.971171126123372,0.0,0.0,0.0,LOAD_PRIORITY
3,family_house,high,1.2,621.0,0.0,2.2612283542476117,0.0,2.2612283542476117,0.0,0.0,0.0,0.0,2.2612283542476117,0.0,0.6185823116498553,False,2.2612283542476117,0.0,0.0,0.0,LOAD_PRIORITY
3,family_house,high,1.2,622.0,0.0,0.84,0.0,0.84,0.0,0.0,0.0,0.0,0.84,0.0,0.6185823116498553,False,0.84,0.0,0.0,0.0,LOAD_PRIORITY
3,family_house,high,1.2,623.0,0.0,0.84,0.0,0.84,0.0,0.0,0.0,0.0,0.84,0.0,0.6185823116498553,False,0.84,0.0,0.0,0.0,LOAD_PRIORITY
3,family_house,high,1.2,624.0,0.0,0.84,0.0,0.84,0.0,0.0,0.0,0.0,0.84,0.0,0.5096646125215014,False,0.84,0.0,0.0,0.0,LOAD_PRIORITY
3,family_house,high,1.2,625.0,0.6979947522193773,0.84,0.6979947522193773,0.84,0.6979947522193773,0.0,0.0,0.6979947522193773,0.14200524778062262,0.0,0.5096646125215014,False,0.14200524778062262,0.0,0.0,0.0,LOAD_PRIORITY
3,family_house,high,1.2,626.0,1.348422315565871,0.84,1.348422315565871,0.84,0.84,0.508422315565871,0.0,0.84,-0.508422315565871,0.4823317591335096,0.5096646125215014,False,0.0,0.0,0.0,0.0,LOAD_PRIORITY
3,family_house,high,1.2,627.0,1.9069571264797884,0.84,1.9069571264797884,0.84,0.84,1.0669571264797884,0.0,0.84,-1.0669571264797884,1.4945361647608544,0.5096646125215014,False,0.0,0.0,0.0,0.0,LOAD_PRIORITY
3,family_house,high,1.2,628.0,2.3355359606197625,0.84,2.3355359606197625,0.84,0.84,1.4955359606197627,0.0,0.84,-1.4955359606197627,2.913326152234754,0.5096646125215014,False,0.0,0.0,0.0,0.0,LOAD_PRIORITY
3,family_house,high,1.2,629.0,2.6049518786991657,0.84,2.6049518786991657,0.84,0.84,1.7649518786991658,0.0,0.84,-1.7649518786991658,4.587706521419529,0.5096646125215014,False,0.0,0.0,0.0,0.0,LOAD_PRIORITY
3,family_house,high,1.2,630.0,2.696844631131742,0.84,2.696844631131742,0.84,0.84,1.8568446311317421,0.0,0.84,-1.8568446311317421,6.349264010048979,0.5096646125215014,False,0.0,0.0,0.0,0.0,LOAD_PRIORITY
3,family_house,high,1.2,631.0,2.6049518786991657,0.84,2.6049518786991657,0.84,0.84,1.7649518786991658,0.0,0.84,-1.7649518786991658,8.023644379233755,0.5096646125215014,False,0.0,0.0,0.0,0.0,LOAD_PRIORITY
