hour_index,generation_kw,load_kw,generation_kwh,load_kwh,grid_import,grid_export,curtailed_kwh,unmet_load_kwh,soc,cloud,inverter_failed_frac,season,strategy,time_step_min
61,0.0,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.8293573563201521,0.0,Spring,PRODUCE_PRIORITY,60
62,0.0,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.8293573563201521,0.0,Spring,PRODUCE_PRIORITY,60
63,0.0,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.8293573563201521,0.0,Spring,PRODUCE_PRIORITY,60
64,0.0,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.8293573563201521,0.0,Spring,PRODUCE_PRIORITY,60
65,0.0,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.8293573563201521,0.0,Spring,PRODUCE_PRIORITY,60
66,0.0,2.6727102921406396,0.0,2.6727102921406396,2.6727102921406396,0.0,0.0,0.0,0.0,0.8293573563201521,0.0,Spring,PRODUCE_PRIORITY,60
67,0.0,1.021757387352643,0.0,1.021757387352643,1.021757387352643,0.0,0.0,0.0,0.0,0.8293573563201521,0.0,Spring,PRODUCE_PRIORITY,60
68,0.0,1.702004474037834,0.0,1.702004474037834,1.702004474037834,0.0,0.0,0.0,0.0,0.8293573563201521,0.0,Spring,PRODUCE_PRIORITY,60
69,0.0,3.319442751414596,0.0,3.319442751414596,3.319442751414596,0.0,0.0,0.0,0.0,0.8293573563201521,0.0,Spring,PRODUCE_PRIORITY,60
70,0.0,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.8293573563201521,0.0,Spring,PRODUCE_PRIORITY,60
71,0.0,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.8293573563201521,0.0,Spring,PRODUCE_PRIORITY,60
72,0.0,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.7113637557609442,0.0,Spring,PRODUCE_PRIORITY,60
73,0.37352278557965185,0.5,0.37352278557965185,0.5,0.5,0.37352278557965185,0.0,0.0,0.0,0.7113637557609442,0.0,Spring,PRODUCE_PRIORITY,60
74,0.7215906105976393,0.5,0.7215906105976393,0.5,0.5,0.7215906105976393,0.0,0.0,0.0,0.7113637557609442,0.0,Spring,PRODUCE_PRIORITY,60
75,1.0204832279882645,0.5,1.0204832279882645,0.5,0.5,1.0204832279882645,0.0,0.0,0.0,0.7113637557609442,0.0,Spring,PRODUCE_PRIORITY,60
76,1.2498315998197604,0.5,1.2498315998197604,0.5,0.5,1.2498315998197604,0.0,0.0,0.0,0.7113637557609442,0.0,Spring,PRODUCE_PRIORITY,60
77,1.394006013567916,0.5,1.394006013567916,0.5,0.5,1.394006013567916,0.0,0.0,0.0,0.7113637557609442,0.0,Spring,PRODUCE_PRIORITY,60
78,1.4431812211952788,0.5,1.4431812211952788,0.5,0.5,1.4431812211952788,0.0,0.0,0.0,0.7113637557609442,0.0,Spring,PRODUCE_PRIORITY,60
79,1.3940060135679164,0.5,1.3940060135679164,0.5,0.5,1.3940060135679164,0.0,0.0,0.0,0.7113637557609442,0.0,Spring,PRODUCE_PRIORITY,60
80,1.2498315998197607,0.5,1.2498315998197607,0.5,0.5,1.2498315998197607,0.0,0.0,0.0,0.7113637557609442,0.0,Spring,PRODUCE_PRIORITY,60
81,1.0204832279882645,0.5,1.0204832279882645,0.5,0.5,1.0204832279882645,0.0,0.0,0.0,0.7113637557609442,0.0,Spring,PRODUCE_PRIORITY,60
82,0.72159061059764,0.5,0.72159061059764,0.5,0.5,0.72159061059764,0.0,0.0,0.0,0.7113637557609442,0.0,Spring,PRODUCE_PRIORITY,60
83,0.3735227855796522,0.5,0.3735227855796522,0.5,0.5,0.3735227855796522,0.0,0.0,0.0,0.7113637557609442,0.0,Spring,PRODUCE_PRIORITY,60
84,1.7673872631263666e-16,0.5,1.7673872631263666e-16,0.5,0.5,1.7673872631263666e-16,0.0,0.0,0.0,0.7113637557609442,0.0,Spring,PRODUCE_PRIORITY,60
85,0.0,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.7113637557609442,0.0,Spring,PRODUCE_PRIORITY,60
86,0.0,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.7113637557609442,0.0,Spring,PRODUCE_PRIORITY,60
87,0.0,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.7113637557609442,0.0,Spring,PRODUCE_PRIORITY,60
88,0.0,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.7113637557609442,0.0,Spring,PRODUCE_PRIORITY,60
89,0.0,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.7113637557609442,0.0,Spring,PRODUCE_PRIORITY,60
90,0.0,3.2726780819170016,0.0,3.2726780819170016,3.2726780819170016,0.0,0.0,0.0,0.0,0.7113637557609442,0.0,Spring,PRODUCE_PRIORITY,60
91,0.0,2.5413788805759565,0.0,2.5413788805759565,2.5413788805759565,0.0,0.0,0.0,0.0,0.7113637557609442,0.0,Spring,PRODUCE_PRIORITY,60
92,0.0,3.343205450489381,0.0,3.343205450489381,3.343205450489381,0.0,0.0,0.0,0.0,0.7113637557609442,0.0,Spring,PRODUCE_PRIORITY,60
93,0.0,0.5228920091179348,0.0,0.5228920091179348,0.5228920091179348,0.0,0.0,0.0,0.0,0.7113637557609442,0.0,Spring,PRODUCE_PRIORITY,60
94,0.0,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.7113637557609442,0.0,Spring,PRODUCE_PRIORITY,60
95,0.0,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.7113637557609442,0.0,Spring,PRODUCE_PRIORITY,60
96,0.0,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.08283441558761158,0.0,Spring,PRODUCE_PRIORITY,60
97,1.1868996037925488,0.5,1.1868996037925488,0.5,0.5,1.1868996037925488,0.0,0.0,0.0,0.08283441558761158,0.0,Spring,PRODUCE_PRIORITY,60
98,2.2929139610309703,0.5,2.2929139610309703,0.5,0.5,2.2929139610309703,0.0,0.0,0.0,0.08283441558761158,0.0,Spring,PRODUCE_PRIORITY,60
99,3.2426700210446135,0.5,3.2426700210446135,0.5,0.5,3.2426700210446135,0.0,0.0,0.0,0.08283441558761158,0.0,Spring,PRODUCE_PRIORITY,60
100,3.971443477889646,0.5,3.971443477889646,0.5,0.5,3.971443477889646,0.0,0.0,0.0,0.08283441558761158,0.0,Spring,PRODUCE_PRIORITY,60
101,4.0,0.5,4.0,0.5,0.5,4.0,0.0,0.0,0.0,0.08283441558761158,0.0,Spring,PRODUCE_PRIORITY,60
102,4.0,0.5,4.0,0.5,0.5,4.0,0.0,0.0,0.0,0.08283441558761158,0.0,Spring,PRODUCE_PRIORITY,60
103,4.0,0.5,4.0,0.5,0.5,4.0,0.0,0.0,0.0,0.08283441558761158,0.0,Spring,PRODUCE_PRIORITY,60
104,3.971443477889647,0.5,3.971443477889647,0.5,0.5,3.971443477889647,0.0,0.0,0.0,0.08283441558761158,0.0,Spring,PRODUCE_PRIORITY,60
105,3.2426700210446135,0.5,3.2426700210446135,0.5,0.5,3.2426700210446135,0.0,0.0,0.0,0.08283441558761158,0.0,Spring,PRODUCE_PRIORITY,60
106,2.2929139610309726,0.5,2.2929139610309726,0.5,0.5,2.2929139610309726,0.0,0.0,0.0,0.08283441558761158,0.0,Spring,PRODUCE_PRIORITY,60
107,1.1868996037925499,0.5,1.1868996037925499,0.5,0.5,1.1868996037925499,0.0,0.0,0.0,0.08283441558761158,0.0,Spring,PRODUCE_PRIORITY,60
108,5.616019486193716e-16,0.5,5.616019486193716e-16,0.5,0.5,5.616019486193716e-16,0.0,0.0,0.0,0.08283441558761158,0.0,Spring,PRODUCE_PRIORITY,60
109,0.0,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.08283441558761158,0.0,Spring,PRODUCE_PRIORITY,60
110,0.0,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.08283441558761158,0.0,Spring,PRODUCE_PRIORITY,60
111,0.0,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.08283441558761158,0.0,Spring,PRODUCE_PRIORITY,60
112,0.0,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.08283441558761158,0.0,Spring,PRODUCE_PRIORITY,60
113,0.0,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.08283441558761158,0.0,Spring,PRODUCE_PRIORITY,60
114,0.0,2.8275625709150893,0.0,2.8275625709150893,2.8275625709150893,0.0,0.0,0.0,0.0,0.08283441558761158,0.0,Spring,PRODUCE_PRIORITY,60
115,0.0,2.88357655953193,0.0,2.88357655953193,2.88357655953193,0.0,0.0,0.0,0.0,0.08283441558761158,0.0,Spring,PRODUCE_PRIORITY,60
116,0.0,2.665422135516801,0.0,2.665422135516801,2.665422135516801,0.0,0.0,0.0,0.0,0.08283441558761158,0.0,Spring,PRODUCE_PRIORITY,60
117,0.0,1.0019788158132936,0.0,1.0019788158132936,1.0019788158132936,0.0,0.0,0.0,0.0,0.08283441558761158,0.0,Spring,PRODUCE_PRIORITY,60
118,0.0,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.08283441558761158,0.0,Spring,PRODUCE_PRIORITY,60
119,0.0,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.08283441558761158,0.0,Spring,PRODUCE_PRIORITY,60
120,0.0,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.7432719703591776,0.0,Spring,PRODUCE_PRIORITY,60
121,0.3322305174134465,0.5,0.3322305174134465,0.5,0.5,0.3322305174134465,0.0,0.0,0.0,0.7432719703591776,0.0,Spring,PRODUCE_PRIORITY,60
122,0.6418200741020559,0.5,0.6418200741020559,0.5,0.5,0.6418200741020559,0.0,0.0,0.0,0.7432719703591776,0.0,Spring,PRODUCE_PRIORITY,60
123,0.9076706533984326,0.5,0.9076706533984326,0.5,0.5,0.9076706533984326,0.0,0.0,0.0,0.7432719703591776,0.0,Spring,PRODUCE_PRIORITY,60
124,1.1116649776623828,0.5,1.1116649776623828,0.5,0.5,1.1116649776623828,0.0,0.0,0.0,0.7432719703591776,0.0,Spring,PRODUCE_PRIORITY,60
125,1.2399011708118788,0.5,1.2399011708118788,0.5,0.5,1.2399011708118788,0.0,0.0,0.0,0.7432719703591776,0.0,Spring,PRODUCE_PRIORITY,60
126,1.2836401482041122,0.5,1.2836401482041122,0.5,0.5,1.2836401482041122,0.0,0.0,0.0,0.7432719703591776,0.0,Spring,PRODUCE_PRIORITY,60
127,1.239901170811879,0.5,1.239901170811879,0.5,0.5,1.239901170811879,0.0,0.0,0.0,0.7432719703591776,0.0,Spring,PRODUCE_PRIORITY,60
128,1.111664977662383,0.5,1.111664977662383,0.5,0.5,1.111664977662383,0.0,0.0,0.0,0.7432719703591776,0.0,Spring,PRODUCE_PRIORITY,60
129,0.9076706533984326,0.5,0.9076706533984326,0.5,0.5,0.9076706533984326,0.0,0.0,0.0,0.7432719703591776,0.0,Spring,PRODUCE_PRIORITY,60
130,0.6418200741020565,0.5,0.6418200741020565,0.5,0.5,0.6418200741020565,0.0,0.0,0.0,0.7432719703591776,0.0,Spring,PRODUCE_PRIORITY,60
131,0.33223051741344684,0.5,0.33223051741344684,0.5,0.5,0.33223051741344684,0.0,0.0,0.0,0.7432719703591776,0.0,Spring,PRODUCE_PRIORITY,60
132,1.5720057987552e-16,0.5,1.5720057987552e-16,0.5,0.5,1.5720057987552e-16,0.0,0.0,0.0,0.7432719703591776,0.0,Spring,PRODUCE_PRIORITY,60
133,0.0,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.7432719703591776,0.0,Spring,PRODUCE_PRIORITY,60
134,0.0,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.7432719703591776,0.0,Spring,PRODUCE_PRIORITY,60
135,0.0,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.7432719703591776,0.0,Spring,PRODUCE_PRIORITY,60
136,0.0,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.7432719703591776,0.0,Spring,PRODUCE_PRIORITY,60
137,0.0,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.7432719703591776,0.0,Spring,PRODUCE_PRIORITY,60
138,0.0,0.9739284584951485,0.0,0.9739284584951485,0.9739284584951485,0.0,0.0,0.0,0.0,0.7432719703591776,0.0,Spring,PRODUCE_PRIORITY,60
139,0.0,0.5725822379211792,0.0,0.5725822379211792,0.5725822379211792,0.0,0.0,0.0,0.0,0.7432719703591776,0.0,Spring,PRODUCE_PRIORITY,60
140,0.0,1.0852040507357357,0.0,1.0852040507357357,1.0852040507357357,0.0,0.0,0.0,0.0,0.7432719703591776,0.0,Spring,PRODUCE_PRIORITY,60
141,0.0,2.2222818186660995,0.0,2.2222818186660995,2.2222818186660995,0.0,0.0,0.0,0.0,0.7432719703591776,0.0,Spring,PRODUCE_PRIORITY,60
