time,generation_kw,load_kw,generation_kwh,load_kwh,solar_used_kwh,battery_charge_kwh,battery_discharge_kwh,self_consumed_kwh,net_load_kwh,grid_import,grid_export,curtailed_kwh,unmet_load_kwh,total_soc_kwh
472.0,81.69160082881305,38.22,81.69160082881305,38.22,8.816161861715722,58.30173913704308,29.40383813828428,38.22,-43.47160082881305,0.0,14.573699830054254,0.0,0.0,459.8379614283949
473.0,61.584729256799896,38.22,61.584729256799896,38.22,10.14,38.79500960221479,28.08,38.22,-23.364729256799897,0.0,12.649719654585105,0.0,0.0,467.04322018654943
474.0,52.45201337874394,113.30933884221297,52.45201337874394,113.30933884221297,19.865862590592112,31.789099017420572,93.44347625162085,113.30933884221297,60.85732546346902,0.0,0.7970517707312611,0.0,0.0,398.7029350047919
475.0,0.0,129.21758204023845,0.0,129.21758204023845,0.0,0.0,129.21758204023845,129.21758204023845,129.21758204023845,0.0,0.0,0.0,0.0,262.495644009185
476.0,0.0,114.97340312100711,0.0,114.97340312100711,0.0,0.0,109.52075484252924,109.52075484252924,114.97340312100711,5.452648278477861,0.0,0.0,0.0,147.0506318880823
477.0,0.0,107.41873764905054,0.0,107.41873764905054,0.0,0.0,70.28121931379133,70.28121931379133,107.41873764905054,37.1375183352592,0.0,0.0,0.0,72.96772196628338
478.0,9.617400963774895,38.22,9.617400963774895,38.22,0.0,9.617400963774895,20.022637639811045,20.022637639811045,28.602599036225108,18.197362360188954,0.0,0.0,0.0,60.98587639593119
479.0,27.137374362391007,38.22,27.137374362391007,38.22,0.0,27.137374362391007,27.752077382372388,27.752077382372388,11.08262563760899,10.467922617627613,0.0,0.0,0.0,57.477392096628975
480.0,0.0,38.22,0.0,38.22,0.0,0.0,12.615343979486049,12.615343979486049,38.22,25.60465602051395,0.0,0.0,0.0,44.17965194940617
481.0,9.416086935184788,38.22,9.416086935184788,38.22,0.0,9.416086935184788,16.021085795931995,16.021085795931995,28.80391306481521,22.198914204068004,0.0,0.0,0.0,36.22482912310207
482.0,13.765647358293283,38.22,13.765647358293283,38.22,0.0,13.765647358293283,17.338307878971072,17.338307878971072,24.454352641706716,20.881692121028927,0.0,0.0,0.0,31.00788763517088
483.0,14.40127644851803,38.22,14.40127644851803,38.22,0.0,14.40127644851803,17.12520131577571,17.12520131577571,23.81872355148197,21.09479868422429,0.0,0.0,0.0,26.618590890233598
484.0,15.077807726540195,38.22,15.077807726540195,38.22,0.0,15.077807726540195,17.00235489423132,17.00235489423132,23.142192273459802,21.21764510576868,0.0,0.0,0.0,23.0005995675252
485.0,16.05978938391079,38.22,16.05978938391079,38.22,0.0,16.05978938391079,17.032632299613415,17.032632299613415,22.16021061608921,21.187367700386584,0.0,0.0,0.0,20.282282654607027
486.0,71.93151730125498,38.22,71.93151730125498,38.22,0.0,71.93151730125498,38.22,38.22,-33.711517301254986,0.0,0.0,0.0,0.0,48.23509433119404
487.0,71.92723940552939,38.22,71.92723940552939,38.22,0.0,71.92723940552939,38.22,38.22,-33.707239405529386,0.0,0.0,0.0,0.0,76.18384763955538
488.0,74.14907429993623,38.22,74.14907429993623,38.22,0.0,74.14907429993623,38.22,38.22,-35.92907429993623,0.0,0.0,0.0,0.0,106.24041860326633
489.0,79.91103349277135,38.22,79.91103349277135,38.22,0.0,79.91103349277135,38.22,38.22,-41.691033492771346,0.0,0.0,0.0,0.0,141.76326401726857
490.0,84.24188772425074,38.22,84.24188772425074,38.22,0.0,84.24188772425074,38.22,38.22,-46.02188772425075,0.0,0.0,0.0,0.0,181.39471850696668
491.0,91.31397948385677,38.22,91.31397948385677,38.22,0.0,91.31397948385677,38.22,38.22,-53.093979483856764,0.0,0.0,0.0,0.0,227.73534833128372
492.0,97.52058034058767,38.22,97.52058034058767,38.22,0.0,97.52058034058767,38.22,38.22,-59.300580340587665,0.0,0.0,0.0,0.0,279.9640767260474
493.0,103.42077737026588,38.22,103.42077737026588,38.22,1.9633222970427966,100.1471293058851,36.256677702957205,38.22,-65.20077737026588,0.0,1.310325767337987,0.0,0.0,336.75409166891683
494.0,109.60523388409605,38.22,109.60523388409605,38.22,3.324278046265446,98.09564993049963,34.89572195373455,38.22,-71.38523388409605,0.0,8.18530590733097,0.0,0.0,393.0324757128112
495.0,110.55349770976905,38.22,110.55349770976905,38.22,7.491595294005383,90.2577099276284,30.728404705994617,38.22,-72.33349770976905,0.0,12.804192488135271,0.0,0.0,446.26787506331374
496.0,87.23049320257817,38.22,87.23049320257817,38.22,10.14,59.283537338560535,28.08,38.22,-49.010493202578175,0.0,17.806955864017638,0.0,0.0,472.91025788658413
497.0,66.8915375862803,38.22,66.8915375862803,38.22,10.14,40.54032580986684,28.08,38.22,-28.671537586280287,0.0,16.211211776413446,0.0,0.0,481.77126898075494
498.0,54.28491811957571,115.64937920687194,54.28491811957571,115.64937920687194,20.202694331161588,32.899950375500424,95.44668487571036,115.64937920687194,61.36446108729624,0.0,1.1822734129136891,0.0,0.0,412.37326263548624
499.0,0.0,125.12424379204943,0.0,125.12424379204943,0.0,0.0,125.12424379204943,125.12424379204943,125.12424379204943,0.0,0.0,0.0,0.0,280.4807290057996
500.0,0.0,107.2745200029271,0.0,107.2745200029271,0.0,0.0,106.24799689172579,106.24799689172579,107.2745200029271,1.0265231112013087,0.0,0.0,0.0,168.48550666968498
501.0,0.0,117.18134250248143,0.0,117.18134250248143,0.0,0.0,88.3537525406584,88.3537525406584,117.18134250248143,28.82758996182303,0.0,0.0,0.0,75.3524740525619
502.0,9.668679906658188,38.22,9.668679906658188,38.22,0.0,9.668679906658188,20.653995988301848,20.653995988301848,28.55132009334181,17.56600401169815,0.0,0.0,0.0,62.75376582520037
503.0,27.817326932430557,38.22,27.817326932430557,38.22,0.0,27.817326932430557,27.925585143856694,27.925585143856694,10.402673067569442,10.294414856143307,0.0,0.0,0.0,59.7074479332253
